    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE
    2500         40776     0.0415   1.471E+01   1.4000   0.3742   1.912E-17   3.01495698E+00   6.38752454E+00
    2505       40846.6     0.0547   1.648E+01   1.4000   0.3826   2.131E-17   3.01424682E+00   6.35792093E+00
    2510       40932.8     0.0411   1.774E+01   1.4000   0.3234   2.061E-17   3.01370066E+00   6.34284621E+00
    2515       41021.4     0.0399   1.780E+01   1.4000   0.3600   1.822E-17   3.01350862E+00   6.32870483E+00
    2520         41100     0.0398   1.719E+01   1.4000   0.3376   1.697E-17   3.01348315E+00   6.30013057E+00
    2525       41180.7     0.0536   1.474E+01   1.4000   0.3198   1.975E-17   3.01345274E+00   6.29547278E+00
    2530       41248.3     0.0409   1.196E+01   1.4000   0.3631   2.161E-17   3.01340357E+00   6.33225172E+00
    2535       41305.8     0.0409   1.145E+01   1.4000   0.3431   2.411E-17   3.01336032E+00   6.36977720E+00
    2540       41360.2     0.0405   1.082E+01   1.4000   0.2899   2.089E-17   3.01333173E+00   6.38343566E+00
    2545         41400     0.0413   9.342E+00   1.1805   0.4000   2.775E-17   3.01333300E+00   6.37561545E+00
    2550       41448.6     0.0555   9.794E+00   1.1902   0.4000   1.666E-17   3.01338140E+00   6.35538403E+00
    2555         41497     0.0422   9.496E+00   1.0867   0.4000   1.844E-17   3.01352108E+00   6.33658644E+00
    2560       41546.2     0.0426   9.930E+00   0.9991   0.4000   1.604E-17   3.01378757E+00   6.33000455E+00
    2565       41599.6     0.0430   1.172E+01   1.0958   0.4000   2.157E-17   3.01421126E+00   6.33899936E+00
    2570       41665.9     0.0422   1.516E+01   1.4000   0.3976   2.099E-17   3.01486020E+00   6.36364470E+00
    2575       41729.8     0.0538   1.489E+01   1.4000   0.3016   2.186E-17   3.01549305E+00   6.38676632E+00
    2580       41803.7     0.0398   1.481E+01   1.4000   0.3069   1.944E-17   3.01608603E+00   6.39943796E+00
    2585       41876.8     0.0386   1.527E+01   1.4000   0.3665   2.176E-17   3.01650460E+00   6.39831593E+00
    2590       41952.8     0.0389   1.604E+01   1.3516   0.4000   1.909E-17   3.01692740E+00   6.39278880E+00
    2595       42034.5     0.0530   1.694E+01   1.4000   0.3295   1.882E-17   3.01752452E+00   6.38376698E+00
    2600       42119.1     0.0441   1.800E+01   1.4000   0.3503   1.886E-17   3.01828863E+00   6.37314698E+00
    2605       42209.8     0.0398   1.746E+01   1.4000   0.3206   1.671E-17   3.01908193E+00   6.36059248E+00
    2610         42295     0.0394   5.036E+00   0.4150   0.0913   1.805E-17   3.01953523E+00   6.34044050E+00
    2615       42363.4     0.0527   1.529E+01   1.4000   0.3088   1.712E-17   3.01960828E+00   6.32137541E+00
    2620       42441.6     0.0393   1.635E+01   1.4000   0.3422   1.734E-17   3.01938136E+00   6.29899528E+00
    2625       42529.2     0.0403   1.819E+01   1.4000   0.3236   1.666E-17   3.01874610E+00   6.27937563E+00
    2630         42600     0.0404   1.510E+01   1.4000   0.2764   1.853E-17   3.01794037E+00   6.27597027E+00
    2635       42672.4     0.0532   1.369E+01   1.4000   0.3904   2.245E-17   3.01685732E+00   6.28472737E+00
    2640       42742.7     0.0397   1.466E+01   1.3852   0.4000   2.258E-17   3.01559576E+00   6.29696496E+00
    2645       42813.6     0.0388   1.423E+01   1.1965   0.4000   1.548E-17   3.01421625E+00   6.30403238E+00
    2650       42884.4     0.0391   1.532E+01   1.1736   0.4000   1.716E-17   3.01281915E+00   6.30606343E+00
    2655       42946.2     0.0515   1.733E+01   1.3630   0.4000   1.612E-17   3.01159689E+00   6.31063160E+00
    2660       43033.1     0.0393   1.717E+01   1.4000   0.3749   1.782E-17   3.00983588E+00   6.32708745E+00
    2665       43111.9     0.0398   1.425E+01   1.4000   0.3094   2.182E-17   3.00817029E+00   6.34701748E+00
    2670         43179     0.0406   1.241E+01   1.4000   0.2907   2.139E-17   3.00669821E+00   6.36708405E+00
    2675       43235.1     0.1127   1.164E+01   1.4000   0.3476   1.996E-17   3.00543863E+00   6.38215855E+00
    2680       43294.8     0.0408   1.243E+01   1.3913   0.4000   1.698E-17   3.00411698E+00   6.38630766E+00
    2685       43360.4     0.0403   1.417E+01   1.4000   0.3648   1.987E-17   3.00279391E+00   6.37625794E+00
    2690         43435     0.0402   1.598E+01   1.3128   0.4000   1.991E-17   3.00158942E+00   6.36100464E+00
    2695         43500     0.0402   1.692E+01   1.4000   0.3810   1.840E-17   3.00081838E+00   6.35594292E+00
    2700       43584.8     0.0530   1.694E+01   1.4000   0.3374   1.845E-17   3.00002365E+00   6.36482514E+00
    2705       43670.4     0.0407   1.735E+01   1.4000   0.3456   1.924E-17   2.99919902E+00   6.37890876E+00
    2710       43756.4     0.0403   1.764E+01   1.4000   0.3562   2.165E-17   2.99823578E+00   6.37813201E+00
    2715       43833.9     0.0536   1.681E+01   1.4000   0.3559   1.893E-17   2.99732158E+00   6.36264254E+00
    2720       43917.3     0.0406   1.619E+01   1.4000   0.3754   2.280E-17   2.99638402E+00   6.34648375E+00
    2725       44000.3     0.0407   1.693E+01   1.4000   0.3515   1.958E-17   2.99552293E+00   6.34482001E+00
    2730       44081.5     0.0409   1.530E+01   1.4000   0.3599   1.819E-17   2.99476878E+00   6.35975889E+00
    2735       44142.8     0.0539   1.333E+01   1.4000   0.3552   1.984E-17   2.99429082E+00   6.37966408E+00
    2740       44208.3     0.0419   1.168E+01   1.2948   0.4000   2.057E-17   2.99391568E+00   6.40226998E+00
    2745       44272.1     0.0436   1.386E+01   1.4000   0.3629   2.085E-17   2.99372903E+00   6.41919316E+00
    2750       44338.2     0.0423   1.233E+01   1.4000   0.2830   1.940E-17   2.99376799E+00   6.43704687E+00
    2755       44399.3     0.0430   7.359E-01   0.0854   0.0189   1.948E-17   2.99403504E+00   6.45647266E+00
    2760       44448.3     0.0567   1.246E+01   1.4000   0.3572   1.959E-17   2.99440836E+00   6.47034658E+00
    2765       44513.2     0.0433   1.391E+01   1.4000   0.3736   1.709E-17   2.99509304E+00   6.48125666E+00
    2770       44583.3     0.0432   1.409E+01   1.4000   0.3468   1.756E-17   2.99602555E+00   6.48867973E+00
    2775       44651.6     0.0421   1.313E+01   1.4000   0.2950   1.868E-17   2.99705219E+00   6.50612126E+00
    2780       44712.3     0.0542   1.194E+01   1.4000   0.2869   2.229E-17   2.99799815E+00   6.53778905E+00
    2785       44771.1     0.0406   1.143E+01   1.4000   0.2573   1.603E-17   2.99889413E+00   6.58200823E+00
    2790       44828.2     0.0411   1.173E+01   1.4000   0.3242   1.899E-17   2.99966316E+00   6.63141371E+00
    2795       44887.3     0.0412   1.210E+01   1.4000   0.3693   2.190E-17   3.00019997E+00   6.67897479E+00
    2800       44947.3     0.0422   1.192E+01   1.4000   0.3282   2.553E-17   3.00033424E+00   6.71555748E+00
    2805         45000     0.0431   1.044E+01   1.4000   0.2967   2.294E-17   3.00015692E+00   6.73413003E+00
    2810       45050.5     0.0581   9.548E+00   1.4000   0.2521   1.689E-17   2.99985534E+00   6.73847213E+00
    2815       45097.9     0.0429   9.523E+00   1.4000   0.2511   1.875E-17   2.99958076E+00   6.73137208E+00
    2820       45147.4     0.0421   1.052E+01   1.4000   0.2827   1.679E-17   2.99937801E+00   6.71811344E+00
    2825       45202.3     0.0415   1.188E+01   1.4000   0.3259   1.943E-17   2.99924435E+00   6.70756823E+00
    2830       45264.2     0.0413   1.228E+01   1.4000   0.3495   1.986E-17   2.99911798E+00   6.70632017E+00
    2835       45324.9     0.0551   1.234E+01   1.4000   0.2982   1.724E-17   2.99889072E+00   6.70713477E+00
    2840       45388.5     0.0414   1.339E+01   1.4000   0.3227   1.710E-17   2.99845065E+00   6.69711810E+00
    2845       45457.4     0.0409   1.444E+01   1.4000   0.3581   2.087E-17   2.99774434E+00   6.67035297E+00
    2850       45532.1     0.0409   1.506E+01   1.4000   0.3592   1.928E-17   2.99679405E+00   6.62965781E+00
    2855         45600     0.0406   1.370E+01   1.1813   0.4000   2.095E-17   2.99587149E+00   6.58509413E+00
    2860       45679.2     0.0530   1.641E+01   1.4000   0.3203   2.054E-17   2.99485405E+00   6.53995296E+00
    2865       45761.6     0.0396   1.603E+01   1.4000   0.3735   2.724E-17   2.99392123E+00   6.51830201E+00
    2870       45838.2     0.0408   1.437E+01   1.4000   0.3221   1.632E-17   2.99311383E+00   6.51717629E+00
    2875         45900     0.0416   1.260E+01   1.4000   0.2966   1.802E-17   2.99246612E+00   6.52456014E+00
    2880       45959.7     0.0554   1.141E+01   1.4000   0.3109   2.043E-17   2.99186793E+00   6.54148114E+00
    2885       46014.2     0.0419   1.084E+01   1.4000   0.3190   2.166E-17   2.99137322E+00   6.55601623E+00
    2890       46068.1     0.0415   1.063E+01   1.3494   0.4000   2.142E-17   2.99091312E+00   6.55228484E+00
    2895       46116.2     0.0414   9.938E+00   1.1543   0.4000   1.651E-17   2.99046396E+00   6.53067355E+00
    2900       46166.6     0.0417   1.013E+01   1.0486   0.4000   1.691E-17   2.98990241E+00   6.50149943E+00
    2905       46211.9     0.0547   1.230E+01   1.1508   0.4000   2.280E-17   2.98931691E+00   6.48139597E+00
    2910       46278.6     0.0417   1.324E+01   1.4000   0.2742   2.144E-17   2.98838620E+00   6.47109191E+00
    2915       46345.5     0.0472   1.365E+01   1.4000   0.2842   1.963E-17   2.98748902E+00   6.47826722E+00
    2920       46411.9     0.0474   1.356E+01   1.4000   0.3428   2.161E-17   2.98673290E+00   6.48817054E+00
    2925       46481.3     0.0493   1.431E+01   1.4000   0.3306   2.241E-17   2.98609690E+00   6.48383491E+00
    2930       46543.2     0.0582   1.501E+01   1.4000   0.3662   1.934E-17   2.98563210E+00   6.46075318E+00
    2935         46623     0.0411   1.699E+01   1.4000   0.3891   1.975E-17   2.98516073E+00   6.40659154E+00
    2940       46706.7     0.0400   1.688E+01   1.4000   0.3431   1.829E-17   2.98485695E+00   6.35853251E+00
    2945       46791.4     0.0400   8.572E+00   0.7278   0.1670   1.659E-17   2.98480687E+00   6.33904938E+00
    2950       46868.1     0.1217   1.791E+01   1.4000   0.3200   1.679E-17   2.98496278E+00   6.31101580E+00
    2955       46956.6     0.0403   1.632E+01   1.4000   0.2841   1.511E-17   2.98523517E+00   6.26467515E+00
    2960       47038.1     0.0398   1.657E+01   1.4000   0.3381   1.858E-17   2.98543544E+00   6.24267735E+00
    2965       47116.9     0.0522   1.608E+01   1.2387   0.4000   1.545E-17   2.98554378E+00   6.22706275E+00
    2970       47199.8     0.0395   1.938E+01   1.3635   0.4000   1.711E-17   2.98553896E+00   6.19673279E+00
    2975       47298.1     0.0393   1.927E+01   1.4000   0.3871   1.458E-17   2.98523353E+00   6.16226372E+00
    2980         47392     0.0393   7.985E+00   0.6447   0.1606   1.432E-17   2.98457636E+00   6.13779994E+00
    2985       47466.9     0.0529   1.640E+01   1.4000   0.2910   1.536E-17   2.98386606E+00   6.11968010E+00
    2990       47544.6     0.0396   1.477E+01   1.4000   0.3277   1.764E-17   2.98301154E+00   6.10487475E+00
    2995       47616.8     0.0397   1.358E+01   1.4000   0.3108   1.775E-17   2.98213087E+00   6.09588433E+00
    3000       47684.7     0.0400   1.374E+01   1.4000   0.3896   1.938E-17   2.98123703E+00   6.09043245E+00
    3005       47740.3     0.0531   1.353E+01   1.4000   0.3989   1.938E-17   2.98045978E+00   6.08826645E+00
    3010       47809.4     0.0410   1.419E+01   1.3033   0.4000   1.696E-17   2.97943226E+00   6.09197994E+00
    3015       47885.5     0.0414   1.570E+01   1.4000   0.3686   1.852E-17   2.97821081E+00   6.10837463E+00
    3020       47961.6     0.0417   1.507E+01   1.4000   0.3899   1.712E-17   2.97686659E+00   6.13506885E+00
    3025       48026.2     0.0553   1.429E+01   1.4000   0.3990   1.833E-17   2.97562373E+00   6.16019081E+00
    3030         48093     0.0429   1.348E+01   1.4000   0.3490   1.841E-17   2.97431157E+00   6.18136348E+00
    3035       48163.6     0.0427   1.442E+01   1.4000   0.3460   1.911E-17   2.97301765E+00   6.19547271E+00
    3040       48237.1     0.0438   1.313E+01   1.2296   0.4000   1.860E-17   2.97188542E+00   6.20707069E+00
    3045       48293.8     0.0432   6.172E+00   0.5871   0.2271   1.857E-17   2.97117615E+00   6.21718194E+00
    3050         48343     0.0570   1.074E+01   1.0231   0.4000   1.679E-17   2.97064185E+00   6.22624304E+00
    3055       48396.5     0.0428   1.164E+01   1.0758   0.4000   2.391E-17   2.97008529E+00   6.23743504E+00
    3060       48460.5     0.0426   1.460E+01   1.2569   0.4000   1.993E-17   2.96937574E+00   6.25469951E+00
    3065       48533.2     0.0425   1.282E+01   1.0777   0.4000   1.799E-17   2.96845395E+00   6.27764834E+00
    3070       48598.4     0.0429   1.643E+00   0.1598   0.0489   1.862E-17   2.96753793E+00   6.30499082E+00
    3075       48653.2     0.0567   1.216E+01   1.4000   0.3968   2.173E-17   2.96673803E+00   6.33171450E+00
    3080       48713.6     0.0433   1.172E+01   1.4000   0.3344   1.911E-17   2.96589069E+00   6.35182974E+00
    3085       48774.5     0.0433   1.255E+01   1.4000   0.3453   1.991E-17   2.96516988E+00   6.35493307E+00
    3090       48835.6     0.0427   1.086E+01   1.0679   0.4000   1.745E-17   2.96469114E+00   6.34367811E+00
    3095       48891.4     0.0422   8.576E+00   0.7541   0.2981   1.627E-17   2.96450671E+00   6.32912114E+00
    3100       48945.9     0.0554   1.137E+01   0.9909   0.4000   1.736E-17   2.96453145E+00   6.32058049E+00
    3105       49005.5     0.0425   1.259E+01   1.0235   0.4000   2.052E-17   2.96472699E+00   6.32304159E+00
    3110       49072.5     0.0433   1.537E+01   1.2452   0.4000   1.852E-17   2.96506320E+00   6.33994363E+00
    3115       49151.7     0.0432   1.726E+01   1.4000   0.3384   1.887E-17   2.96547747E+00   6.37174271E+00
    3120       49234.2     0.0562   1.713E+01   1.4000   0.3161   1.630E-17   2.96575048E+00   6.40848135E+00
    3125       49319.6     0.0407   1.718E+01   1.4000   0.3294   2.014E-17   2.96578499E+00   6.44304773E+00
    3130       49401.6     0.0407   1.464E+01   1.4000   0.3273   2.027E-17   2.96567348E+00   6.47085734E+00
    3135         49475     0.0401   1.393E+01   1.4000   0.2406   1.801E-17   2.96557268E+00   6.48298760E+00
    3140         49542     0.0534   1.469E+01   1.4000   0.2743   1.902E-17   2.96557096E+00   6.47936424E+00
    3145       49613.2     0.0394   1.499E+01   1.4000   0.2860   2.011E-17   2.96574575E+00   6.46957606E+00
    3150       49690.4     0.0398   1.644E+01   1.4000   0.3338   2.138E-17   2.96615598E+00   6.46290284E+00
    3155       49773.7     0.0403   1.719E+01   1.4000   0.3484   1.845E-17   2.96672184E+00   6.46420186E+00
    3160       49850.3     0.0541   1.591E+01   1.4000   0.3825   1.837E-17   2.96712959E+00   6.47323640E+00
    3165       49924.6     0.0410   1.312E+01   1.4000   0.3773   2.045E-17   2.96729639E+00   6.49104214E+00
    3170         49988     0.0410   1.180E+01   1.4000   0.3599   2.668E-17   2.96736793E+00   6.50449092E+00
    3175       50039.7     0.0409   8.165E+00   1.0033   0.4000   1.937E-17   2.96753933E+00   6.49994188E+00
    3180         50078     0.0417   7.655E+00   0.8748   0.4000   2.134E-17   2.96779758E+00   6.48254450E+00
    3185       50115.7     0.0551   7.878E+00   0.8527   0.4000   1.718E-17   2.96817787E+00   6.45795962E+00
    3190       50157.7     0.0426   8.703E+00   0.9098   0.4000   1.550E-17   2.96874701E+00   6.42940772E+00
    3195       50204.6     0.0436   1.060E+01   1.0603   0.4000   1.756E-17   2.96952712E+00   6.40419838E+00
    3200       50260.9     0.0440   1.256E+01   1.3311   0.4000   1.684E-17   2.97057702E+00   6.38747303E+00
    3205       50318.6     0.0436   1.091E+01   1.4000   0.3614   1.721E-17   2.97166941E+00   6.38223322E+00
    3210         50376     0.0426   1.191E+01   1.4000   0.3464   1.883E-17   2.97267226E+00   6.38190456E+00
    3215       50437.2     0.1412   1.300E+01   1.4000   0.3383   1.740E-17   2.97359671E+00   6.38376731E+00
    3220       50501.7     0.0418   1.231E+01   1.4000   0.3488   2.154E-17   2.97443005E+00   6.38338846E+00
    3225       50562.2     0.0413   1.158E+01   1.3898   0.4000   1.893E-17   2.97514526E+00   6.37562667E+00
    3230       50611.4     0.0415   8.362E+00   0.9577   0.4000   1.565E-17   2.97569077E+00   6.36207734E+00
    3235       50654.2     0.0416   9.111E+00   0.9735   0.4000   1.708E-17   2.97612865E+00   6.34458116E+00
    3240         50700     0.0428   9.843E+00   1.0204   0.4000   1.539E-17   2.97655822E+00   6.32159363E+00
    3245       50750.1     0.0566   1.101E+01   1.1457   0.4000   1.533E-17   2.97698320E+00   6.29614942E+00
    3250       50814.7     0.0420   1.556E+01   1.4000   0.3751   1.843E-17   2.97744233E+00   6.27467011E+00
    3255       50896.4     0.0411   1.776E+01   1.4000   0.3327   1.528E-17   2.97787252E+00   6.27496889E+00
    3260       50988.4     0.0396   1.160E+01   0.8948   0.2341   1.651E-17   2.97819475E+00   6.29809762E+00
    3265       51072.1     0.0514   1.815E+01   1.4000   0.3691   1.718E-17   2.97827422E+00   6.32093624E+00
    3270       51160.1     0.0386   1.730E+01   1.4000   0.3542   1.809E-17   2.97806764E+00   6.34210803E+00
    3275       51244.2     0.0386   1.631E+01   1.4000   0.3262   2.331E-17   2.97763310E+00   6.35596399E+00
    3280       51315.9     0.0510   1.556E+01   1.4000   0.3354   1.828E-17   2.97710631E+00   6.37482863E+00
    3285       51393.8     0.0386   1.554E+01   1.4000   0.3552   2.236E-17   2.97632245E+00   6.39864066E+00
    3290       51473.2     0.0397   1.590E+01   1.4000   0.3668   1.789E-17   2.97526893E+00   6.40857314E+00
    3295       51554.7     0.0391   1.682E+01   1.4000   0.3555   2.237E-17   2.97392743E+00   6.41615710E+00
    3300       51633.6     0.0523   1.593E+01   1.4000   0.3416   2.030E-17   2.97240990E+00   6.43695209E+00
    3305       51709.6     0.0400   1.388E+01   1.4000   0.3035   2.049E-17   2.97080680E+00   6.46279125E+00
    3310       51776.3     0.0409   1.252E+01   1.4000   0.2946   2.006E-17   2.96931156E+00   6.48723994E+00
    3315       51839.9     0.0411   1.252E+01   1.4000   0.3091   2.017E-17   2.96778611E+00   6.52102341E+00
    3320         51900     0.0418   1.217E+01   1.4000   0.3578   1.666E-17   2.96626920E+00   6.56112703E+00
    3325       51960.9     0.0561   1.155E+01   1.4000   0.3072   2.216E-17   2.96476044E+00   6.59645143E+00
    3330       52016.9     0.0426   9.364E+00   1.1535   0.4000   2.002E-17   2.96351573E+00   6.61040672E+00
    3335       52065.7     0.0419   9.559E+00   1.1571   0.4000   1.953E-17   2.96260449E+00   6.60359985E+00
    3340       52115.4     0.0410   1.174E+01   1.3178   0.4000   1.870E-17   2.96189249E+00   6.58493053E+00
    3345       52179.9     0.0412   1.308E+01   1.2571   0.4000   1.905E-17   2.96130901E+00   6.56116812E+00
    3350       52238.3     0.0551   1.274E+01   1.1207   0.4000   1.887E-17   2.96103935E+00   6.55279921E+00
    3355       52308.8     0.0418   1.606E+01   1.4000   0.3752   2.213E-17   2.96088742E+00   6.55987289E+00
    3360       52392.9     0.0417   1.788E+01   1.4000   0.3323   1.825E-17   2.96074335E+00   6.58501500E+00
    3365       52483.4     0.0404   1.658E+01   1.2629   0.3299   1.635E-17   2.96046068E+00   6.60965930E+00
    3370       52572.4     0.0521   1.784E+01   1.4000   0.3673   1.784E-17   2.96000177E+00   6.62170997E+00
    3375       52659.7     0.0388   1.750E+01   1.4000   0.3080   2.201E-17   2.95937586E+00   6.62935188E+00
    3380       52744.9     0.0395   1.729E+01   1.4000   0.3316   1.834E-17   2.95861385E+00   6.62214062E+00
    3385       52816.9     0.0523   1.732E+01   1.4000   0.3459   2.083E-17   2.95789806E+00   6.61322988E+00
    3390       52898.8     0.0406   1.494E+01   1.4000   0.2964   1.952E-17   2.95707868E+00   6.61868482E+00
    3395       52969.6     0.0412   1.315E+01   1.4000   0.2822   2.281E-17   2.95644428E+00   6.64873133E+00
    3400       53032.8     0.0424   1.248E+01   1.4000   0.3092   1.773E-17   2.95595646E+00   6.70031296E+00
    3405       53093.9     0.0434   6.136E+00   0.7104   0.1716   2.003E-17   2.95550917E+00   6.76270124E+00
    3410       53148.9     0.0577   1.205E+01   1.3874   0.4000   2.140E-17   2.95501973E+00   6.80910959E+00
    3415       53207.7     0.0432   1.136E+01   1.4000   0.3186   2.013E-17   2.95426181E+00   6.82671131E+00
    3420       53264.7     0.0434   1.171E+01   1.4000   0.3068   1.896E-17   2.95325282E+00   6.80790565E+00
    3425       53325.4     0.0437   1.293E+01   1.3921   0.4000   2.399E-17   2.95201255E+00   6.76562746E+00
    3430       53387.5     0.0434   1.175E+01   1.4000   0.3759   2.100E-17   2.95083708E+00   6.71850043E+00
    3435       53434.1     0.0585   1.131E+01   1.4000   0.2978   2.140E-17   2.95019631E+00   6.68305784E+00
    3440       53493.8     0.0429   1.317E+01   1.4000   0.3284   2.084E-17   2.94982364E+00   6.63000593E+00
    3445       53559.9     0.0428   1.440E+01   1.4000   0.3875   1.841E-17   2.95001272E+00   6.55847230E+00
    3450       53626.8     0.0419   1.209E+01   1.2824   0.4000   1.713E-17   2.95067255E+00   6.49011583E+00
    3455       53686.1     0.0420   1.221E+01   1.2976   0.4000   1.721E-17   2.95135923E+00   6.45064125E+00
    3460       53737.7     0.0555   1.265E+01   1.3568   0.4000   2.000E-17   2.95180613E+00   6.43336786E+00
    3465       53802.1     0.0418   1.318E+01   1.3961   0.4000   1.614E-17   2.95200963E+00   6.42423382E+00
    3470       53868.1     0.0417   1.336E+01   1.4000   0.3231   2.197E-17   2.95184181E+00   6.41459387E+00
    3475         53935     0.0406   1.324E+01   1.3451   0.4000   1.873E-17   2.95142772E+00   6.40374416E+00
    3480         54000     0.1039   1.435E+01   1.3774   0.4000   1.952E-17   2.95090978E+00   6.40093776E+00
    3485       54071.7     0.0532   1.466E+01   1.4000   0.3624   1.581E-17   2.95031188E+00   6.41151305E+00
    3490       54146.2     0.0405   1.420E+01   1.4000   0.3758   2.004E-17   2.94973279E+00   6.43161095E+00
    3495         54219     0.0406   1.452E+01   1.4000   0.2977   1.986E-17   2.94916894E+00   6.43630980E+00
    3500         54296     0.0396   4.044E+00   0.3429   0.0787   1.826E-17   2.94846298E+00   6.41557844E+00
    3505       54366.7     0.0522   1.727E+01   1.4000   0.3396   1.714E-17   2.94765549E+00   6.39249443E+00
    3510       54453.7     0.0393   1.810E+01   1.4000   0.3521   1.536E-17   2.94645705E+00   6.36613867E+00
    3515       54547.4     0.0401   1.819E+01   1.4000   0.3401   1.675E-17   2.94512248E+00   6.33319470E+00
    3520       54635.6     0.0544   1.733E+01   1.4000   0.3814   1.544E-17   2.94397504E+00   6.30564205E+00
    3525       54717.3     0.0413   1.490E+01   1.4000   0.3236   2.177E-17   2.94305561E+00   6.29922705E+00
    3530       54789.1     0.0444   1.324E+01   1.4000   0.2959   2.034E-17   2.94236228E+00   6.30892458E+00
    3535       54854.7     0.0410   1.262E+01   1.4000   0.2770   2.113E-17   2.94178004E+00   6.32050773E+00
    3540       54912.5     0.0536   1.215E+01   1.4000   0.3177   1.728E-17   2.94126005E+00   6.32378023E+00
    3545       54972.8     0.0404   1.086E+01   1.2506   0.4000   2.212E-17   2.94065328E+00   6.31721736E+00
    3550         55026     0.0397   9.912E+00   1.0645   0.4000   1.745E-17   2.94004492E+00   6.30552483E+00
    3555       55082.8     0.0396   1.231E+01   1.2237   0.4000   2.146E-17   2.93935880E+00   6.29239768E+00
    3560       55145.2     0.0400   1.366E+01   1.1628   0.4000   2.196E-17   2.93865743E+00   6.28400216E+00
    3565         55217     0.0529   1.691E+01   1.4000   0.3331   1.827E-17   2.93803499E+00   6.28624234E+00
    3570       55301.7     0.0390   1.693E+01   1.4000   0.3652   1.842E-17   2.93758282E+00   6.29497022E+00
    3575       55386.5     0.0392   1.738E+01   1.4000   0.3723   1.915E-17   2.93735169E+00   6.29468764E+00
    3580       55473.4     0.0387   1.759E+01   1.4000   0.3617   1.603E-17   2.93723644E+00   6.28578601E+00
    3585       55551.9     0.0509   1.745E+01   1.4000   0.3504   1.724E-17   2.93718039E+00   6.26935085E+00
    3590       55639.2     0.0396   1.769E+01   1.4000   0.3409   1.633E-17   2.93711993E+00   6.25825243E+00
    3595       55727.1     0.0397   1.771E+01   1.4000   0.3081   1.669E-17   2.93699811E+00   6.26010500E+00
    3600         55800     0.0400   1.667E+01   1.4000   0.3212   1.700E-17   2.93683657E+00   6.26003544E+00
    3605       55879.3     0.0535   1.463E+01   1.4000   0.3457   1.789E-17   2.93659629E+00   6.26233537E+00
    3610       55948.9     0.0405   1.287E+01   1.4000   0.3218   1.721E-17   2.93630958E+00   6.27534754E+00
    3615       56012.4     0.0417   1.221E+01   1.4000   0.3695   1.888E-17   2.93596382E+00   6.29123969E+00
    3620       56074.1     0.0419   1.251E+01   1.4000   0.3901   1.889E-17   2.93554349E+00   6.30148899E+00
    3625         56126     0.0548   8.636E+00   0.9254   0.4000   1.687E-17   2.93514465E+00   6.30473998E+00
    3630       56171.1     0.0412   9.973E+00   1.0948   0.4000   1.795E-17   2.93479288E+00   6.30562003E+00
    3635       56229.9     0.0400   1.215E+01   1.2408   0.4000   2.039E-17   2.93437893E+00   6.30777228E+00
    3640       56288.8     0.0401   1.346E+01   1.4000   0.3975   1.833E-17   2.93405776E+00   6.31137028E+00
    3645       56355.5     0.0399   1.343E+01   1.4000   0.2674   1.787E-17   2.93382227E+00   6.31866674E+00
    3650       56413.1     0.0539   1.252E+01   1.4000   0.3322   1.933E-17   2.93371850E+00   6.32756110E+00
    3655         56477     0.0412   1.348E+01   1.4000   0.3465   1.858E-17   2.93369587E+00   6.34001845E+00
    3660         56546     0.0410   1.409E+01   1.4000   0.3347   1.997E-17   2.93374974E+00   6.35776876E+00
    3665       56613.5     0.0418   1.217E+01   1.4000   0.3477   1.969E-17   2.93383945E+00   6.38112169E+00
    3670         56672     0.0421   1.124E+01   1.4000   0.3199   1.765E-17   2.93393610E+00   6.40823826E+00
    3675       56722.4     0.0562   1.109E+01   1.4000   0.3134   2.149E-17   2.93404967E+00   6.43651795E+00
    3680       56774.9     0.0430   8.591E+00   0.9995   0.4000   1.841E-17   2.93422664E+00   6.46685299E+00
    3685       56822.7     0.0426   1.130E+01   1.2069   0.4000   2.065E-17   2.93444271E+00   6.48943499E+00
    3690         56880     0.0432   1.216E+01   1.2927   0.4000   1.890E-17   2.93472921E+00   6.50587979E+00
    3695       56942.8     0.0433   1.237E+01   1.3012   0.4000   1.881E-17   2.93497806E+00   6.51611465E+00
    3700         57000     0.0432   8.424E+00   0.8323   0.4000   2.195E-17   2.93504575E+00   6.52309621E+00
    3705       57048.3     0.0568   1.159E+01   1.1394   0.4000   1.898E-17   2.93495298E+00   6.52740642E+00
    3710         57102     0.0430   9.606E+00   0.9067   0.4000   1.795E-17   2.93469567E+00   6.52904276E+00
    3715       57155.4     0.0424   1.295E+01   1.1934   0.4000   1.928E-17   2.93431260E+00   6.52713699E+00
    3720       57227.8     0.0424   1.584E+01   1.4000   0.3671   1.811E-17   2.93366189E+00   6.52023160E+00
    3725         57300     0.0458   1.590E+01   1.4000   0.3234   1.721E-17   2.93294987E+00   6.51080845E+00
    3730       57380.3     0.0552   1.571E+01   1.4000   0.3556   1.918E-17   2.93212270E+00   6.50695480E+00
    3735       57459.7     0.0417   1.577E+01   1.4000   0.2886   1.595E-17   2.93125993E+00   6.51251125E+00
    3740         57539     0.0413   1.583E+01   1.4000   0.3506   1.690E-17   2.93036151E+00   6.51376804E+00
    3745       57616.1     0.1282   1.624E+01   1.4000   0.3008   1.935E-17   2.92948573E+00   6.50327325E+00
