    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE
   18860       3608.31    13.4849   1.932E-01   0.3500   0.4000   1.173E-15   2.82208640E-02   4.22268605E-04
   18880       3612.17    13.2395   1.932E-01   0.3468   0.4000   1.183E-15   2.82209109E-02   4.22268617E-04
   18900       3616.03    13.2014   1.932E-01   0.3313   0.4000   1.155E-15   2.82209583E-02   4.22268769E-04
   18920        3619.9    13.2692   1.932E-01   0.3065   0.4000   1.143E-15   2.82210062E-02   4.22269062E-04
   18940       3623.76    13.3790   1.932E-01   0.2811   0.4000   1.139E-15   2.82210547E-02   4.22269488E-04
   18960       3627.63    13.3343   1.932E-01   0.2785   0.4000   1.122E-15   2.82211036E-02   4.22270031E-04
   18980       3631.35    13.1938   1.932E-01   0.2753   0.4000   1.147E-15   2.82211510E-02   4.22270647E-04
   19000       3635.22    12.9321   1.932E-01   0.2710   0.4000   1.145E-15   2.82212003E-02   4.22271359E-04
   19020       3639.08    13.0362   1.932E-01   0.2741   0.4000   1.141E-15   2.82212493E-02   4.22272128E-04
   19040       3642.94    12.9716   1.932E-01   0.2755   0.4000   1.180E-15   2.82212977E-02   4.22272937E-04
   19060       3646.81    13.3886   1.932E-01   0.2787   0.4000   1.184E-15   2.82213453E-02   4.22273766E-04
   19080       3650.67    13.4033   1.932E-01   0.2869   0.4000   1.251E-15   2.82213917E-02   4.22274589E-04
   19100       3654.54    13.8807   1.932E-01   0.2914   0.4000   1.190E-15   2.82214367E-02   4.22275383E-04
   19120        3658.4    13.7591   1.932E-01   0.2929   0.4000   1.179E-15   2.82214801E-02   4.22276124E-04
   19140       3662.13    14.8433   1.932E-01   0.2992   0.4000   1.202E-15   2.82215201E-02   4.22276775E-04
   19160       3665.99    14.0686   1.932E-01   0.2950   0.4000   1.197E-15   2.82215596E-02   4.22277374E-04
   19180       3669.85    13.5270   1.932E-01   0.2925   0.4000   1.187E-15   2.82215969E-02   4.22277901E-04
   19200       3673.72    13.9616   1.932E-01   0.2897   0.4000   1.237E-15   2.82216319E-02   4.22278365E-04
   19220       3677.58    13.6767   1.932E-01   0.2923   0.4000   1.207E-15   2.82216646E-02   4.22278777E-04
   19240       3681.44    13.2556   1.932E-01   0.2900   0.4000   1.221E-15   2.82216950E-02   4.22279143E-04
   19260       3685.31    13.2036   1.932E-01   0.2894   0.4000   1.205E-15   2.82217230E-02   4.22279468E-04
   19280       3689.17    13.6364   1.932E-01   0.2860   0.4000   1.191E-15   2.82217488E-02   4.22279751E-04
   19300        3692.9    14.0423   1.932E-01   0.2806   0.4000   1.204E-15   2.82217715E-02   4.22279985E-04
   19320       3696.76    14.0798   1.932E-01   0.2764   0.4000   1.184E-15   2.82217930E-02   4.22280187E-04
   19340       3700.63    13.5044   1.932E-01   0.2692   0.4000   1.164E-15   2.82218123E-02   4.22280350E-04
   19360       3704.49    15.1216   1.932E-01   0.2630   0.4000   1.259E-15   2.82218296E-02   4.22280474E-04
   19380       3708.35    16.6466   1.932E-01   0.2602   0.4000   1.247E-15   2.82218448E-02   4.22280556E-04
   19400       3712.22    18.9015   1.932E-01   0.2586   0.4000   1.175E-15   2.82218580E-02   4.22280591E-04
   19420       3716.08    18.3234   1.932E-01   0.2572   0.4000   1.159E-15   2.82218689E-02   4.22280573E-04
   19440       3719.94    18.1430   5.527E-02   0.0749   0.1144   1.234E-15   2.82218776E-02   4.22280493E-04
   19460       3723.67    19.0802   1.932E-01   0.2657   0.4000   1.164E-15   2.82218836E-02   4.22280350E-04
   19480       3727.53    13.9444   1.932E-01   0.2687   0.4000   1.211E-15   2.82218875E-02   4.22280131E-04
   19500        3731.4    13.6779   1.932E-01   0.2728   0.4000   1.278E-15   2.82218888E-02   4.22279842E-04
   19520       3735.26    14.7320   1.932E-01   0.2727   0.4000   1.219E-15   2.82218876E-02   4.22279489E-04
   19540       3739.13    16.9709   1.932E-01   0.2700   0.4000   1.170E-15   2.82218838E-02   4.22279082E-04
   19560       3742.99    14.5873   1.932E-01   0.2673   0.4000   1.274E-15   2.82218776E-02   4.22278631E-04
   19580       3746.85    14.1203   1.932E-01   0.2681   0.4000   1.170E-15   2.82218688E-02   4.22278143E-04
   19600       3750.58    14.0057   1.932E-01   0.2715   0.4000   1.242E-15   2.82218579E-02   4.22277642E-04
   19620       3754.44    14.1656   1.932E-01   0.2772   0.4000   1.148E-15   2.82218442E-02   4.22277089E-04
   19640       3758.31    15.7161   1.932E-01   0.2821   0.4000   1.197E-15   2.82218279E-02   4.22276502E-04
   19660       3762.17    15.7960   1.932E-01   0.2861   0.4000   1.137E-15   2.82218090E-02   4.22275881E-04
   19680       3766.03    15.6049   1.932E-01   0.2863   0.4000   1.188E-15   2.82217877E-02   4.22275231E-04
   19700        3769.9    14.3310   1.932E-01   0.2812   0.4000   1.192E-15   2.82217640E-02   4.22274562E-04
   19720       3773.76    13.5095   1.932E-01   0.2695   0.4000   1.150E-15   2.82217379E-02   4.22273890E-04
   19740       3777.63    13.4092   1.932E-01   0.2709   0.4000   1.143E-15   2.82217098E-02   4.22273234E-04
   19760       3781.35    14.6071   1.932E-01   0.2925   0.4000   1.172E-15   2.82216809E-02   4.22272633E-04
   19780       3785.22    13.3133   1.932E-01   0.3118   0.4000   1.162E-15   2.82216491E-02   4.22272055E-04
   19800       3789.08    13.2074   1.932E-01   0.3442   0.4000   1.128E-15   2.82216156E-02   4.22271530E-04
   19820       3792.94    13.0874   1.932E-01   0.3482   0.4000   1.177E-15   2.82215803E-02   4.22271054E-04
   19840       3796.81    13.0147   1.932E-01   0.3697   0.4000   1.169E-15   2.82215432E-02   4.22270619E-04
   19860       3800.67    12.9529   1.932E-01   0.3671   0.4000   1.165E-15   2.82215041E-02   4.22270204E-04
   19880       3804.54    12.8908   1.932E-01   0.3697   0.4000   1.190E-15   2.82214631E-02   4.22269784E-04
   19900        3808.4    12.8753   1.932E-01   0.3647   0.4000   1.176E-15   2.82214200E-02   4.22269328E-04
   19920       3812.13    12.9230   1.932E-01   0.3505   0.4000   1.133E-15   2.82213765E-02   4.22268826E-04
   19940       3815.99    12.8765   1.932E-01   0.3404   0.4000   1.191E-15   2.82213294E-02   4.22268212E-04
   19960       3819.85    12.8584   1.932E-01   0.3170   0.4000   1.226E-15   2.82212802E-02   4.22267479E-04
   19980       3823.72    12.8721   1.932E-01   0.3022   0.4000   1.221E-15   2.82212289E-02   4.22266606E-04
   20000       3827.58    12.8451   1.932E-01   0.2908   0.4000   1.230E-15   2.82211754E-02   4.22265578E-04
   20020       3831.44    12.8572   1.932E-01   0.2795   0.4000   1.177E-15   2.82211200E-02   4.22264378E-04
   20040       3835.31    12.8757   1.932E-01   0.2820   0.4000   1.215E-15   2.82210625E-02   4.22262993E-04
   20060       3839.17    12.9564   1.932E-01   0.2832   0.4000   1.204E-15   2.82210031E-02   4.22261411E-04
   20080        3842.9    13.8674   1.932E-01   0.2821   0.4000   1.216E-15   2.82209440E-02   4.22259692E-04
   20100       3846.76    12.8637   1.932E-01   0.2806   0.4000   1.216E-15   2.82208810E-02   4.22257703E-04
   20120       3850.63    12.9017   1.932E-01   0.2782   0.4000   1.341E-15   2.82208162E-02   4.22255505E-04
   20140       3854.49    12.8912   1.932E-01   0.2756   0.4000   1.287E-15   2.82207499E-02   4.22253103E-04
   20160       3858.35    12.8738   1.932E-01   0.2724   0.4000   1.294E-15   2.82206821E-02   4.22250502E-04
   20180       3862.22    12.8832   1.932E-01   0.2714   0.4000   1.244E-15   2.82206130E-02   4.22247714E-04
   20200       3866.08    12.8703   1.932E-01   0.2708   0.4000   1.174E-15   2.82205427E-02   4.22244749E-04
   20220       3869.94    12.8729   5.527E-02   0.0790   0.1144   1.247E-15   2.82204714E-02   4.22241621E-04
   20240       3873.67    12.9378   1.932E-01   0.2814   0.4000   1.186E-15   2.82204019E-02   4.22238462E-04
   20260       3877.53    12.8785   1.932E-01   0.2884   0.4000   1.185E-15   2.82203291E-02   4.22235048E-04
   20280        3881.4    12.8633   1.932E-01   0.2952   0.4000   1.148E-15   2.82202561E-02   4.22231507E-04
   20300       3885.26    12.8710   1.932E-01   0.3048   0.4000   1.280E-15   2.82201832E-02   4.22227844E-04
   20320       3889.13    12.8850   1.932E-01   0.3131   0.4000   1.176E-15   2.82201106E-02   4.22224061E-04
   20340       3892.99    12.8517   1.932E-01   0.3189   0.4000   1.218E-15   2.82200388E-02   4.22220157E-04
   20360       3896.85    13.2045   1.932E-01   0.3214   0.4000   1.202E-15   2.82199680E-02   4.22216126E-04
   20380       3900.58   983.5508   1.932E-01   0.3200   0.4000   1.244E-15   2.82199008E-02   4.22212111E-04
   20400       3904.44     9.3859   1.932E-01   0.3176   0.4000   1.211E-15   2.82198325E-02   4.22207805E-04
   20420       3908.31     9.3323   1.932E-01   0.3134   0.4000   1.171E-15   2.82197655E-02   4.22203357E-04
   20440       3912.17   791.5354   1.932E-01   0.3103   0.4000   1.180E-15   2.82197001E-02   4.22198773E-04
   20460       3916.03    10.0292   1.932E-01   0.3091   0.4000   1.262E-15   2.82196362E-02   4.22194072E-04
   20480        3919.9    10.4714   1.932E-01   0.3095   0.4000   1.255E-15   2.82195741E-02   4.22189276E-04
   20500       3923.76     9.9306   1.932E-01   0.3032   0.4000   1.242E-15   2.82195140E-02   4.22184410E-04
   20520       3927.63    10.3482   1.932E-01   0.3000   0.4000   1.269E-15   2.82194559E-02   4.22179496E-04
   20540       3931.35    10.5760   1.932E-01   0.2948   0.4000   1.220E-15   2.82194019E-02   4.22174735E-04
   20560       3935.22    11.2826   1.932E-01   0.3107   0.4000   1.269E-15   2.82193481E-02   4.22169793E-04
   20580       3939.08    10.9374   1.932E-01   0.3190   0.4000   1.246E-15   2.82192964E-02   4.22164872E-04
   20600       3942.94    11.9777   1.932E-01   0.3186   0.4000   1.233E-15   2.82192471E-02   4.22159993E-04
   20620       3946.81    12.2207   1.932E-01   0.3283   0.4000   1.192E-15   2.82191999E-02   4.22155181E-04
   20640       3950.67    12.6677   1.932E-01   0.3271   0.4000   1.153E-15   2.82191550E-02   4.22150458E-04
   20660       3954.54    13.4750   1.932E-01   0.3188   0.4000   1.180E-15   2.82191124E-02   4.22145843E-04
   20680        3958.4    12.0684   1.932E-01   0.3153   0.4000   1.215E-15   2.82190721E-02   4.22141350E-04
   20700       3962.13    13.2261   1.932E-01   0.3037   0.4000   1.260E-15   2.82190356E-02   4.22137136E-04
   20720       3965.99    12.8892   1.932E-01   0.3045   0.4000   1.188E-15   2.82190003E-02   4.22132883E-04
   20740       3969.85    13.1218   1.932E-01   0.3004   0.4000   1.211E-15   2.82189676E-02   4.22128736E-04
   20760       3973.72    12.4523   1.932E-01   0.3096   0.4000   1.223E-15   2.82189375E-02   4.22124675E-04
   20780       3977.58    12.4838   1.932E-01   0.3110   0.4000   1.173E-15   2.82189099E-02   4.22120681E-04
   20800       3981.44    12.6878   1.932E-01   0.3176   0.4000   1.246E-15   2.82188844E-02   4.22116741E-04
   20820       3985.31    12.5542   1.932E-01   0.3254   0.4000   1.285E-15   2.82188609E-02   4.22112846E-04
   20840       3989.17    12.6030   1.932E-01   0.3274   0.4000   1.343E-15   2.82188391E-02   4.22108992E-04
   20860        3992.9    12.6276   1.932E-01   0.3273   0.4000   1.386E-15   2.82188193E-02   4.22105316E-04
   20880       3996.76    12.5585   1.932E-01   0.3302   0.4000   1.413E-15   2.82187997E-02   4.22101550E-04
   20900       4000.63    12.5735   1.932E-01   0.3276   0.4000   1.327E-15   2.82187808E-02   4.22097836E-04
   20920       4004.49    12.6513   1.932E-01   0.3219   0.4000   1.320E-15   2.82187622E-02   4.22094181E-04
   20940       4008.35    12.6264   1.932E-01   0.3251   0.4000   1.274E-15   2.82187436E-02   4.22090586E-04
   20960       4012.22    12.5893   1.932E-01   0.3103   0.4000   1.262E-15   2.82187249E-02   4.22087048E-04
   20980       4016.08    12.7393   1.932E-01   0.3084   0.4000   1.214E-15   2.82187060E-02   4.22083567E-04
   21000       4019.94    12.7357   5.527E-02   0.0885   0.1144   1.237E-15   2.82186867E-02   4.22080147E-04
   21020       4023.67    14.0077   1.932E-01   0.3159   0.4000   1.231E-15   2.82186677E-02   4.22076918E-04
   21040       4027.53    12.8193   1.932E-01   0.3157   0.4000   1.216E-15   2.82186475E-02   4.22073655E-04
   21060        4031.4    12.9681   1.932E-01   0.3173   0.4000   1.220E-15   2.82186267E-02   4.22070498E-04
   21080       4035.26    12.8685   1.932E-01   0.3143   0.4000   1.157E-15   2.82186055E-02   4.22067462E-04
   21100       4039.13    12.9351   1.932E-01   0.3097   0.4000   1.227E-15   2.82185837E-02   4.22064554E-04
   21120       4042.99    12.8901   1.932E-01   0.3026   0.4000   1.216E-15   2.82185614E-02   4.22061776E-04
   21140       4046.85    12.9989   1.932E-01   0.2994   0.4000   1.153E-15   2.82185383E-02   4.22059128E-04
   21160       4050.58    13.0323   1.932E-01   0.3014   0.4000   1.186E-15   2.82185149E-02   4.22056696E-04
   21180       4054.44    13.1120   1.932E-01   0.3087   0.4000   1.301E-15   2.82184890E-02   4.22054302E-04
   21200       4058.31    12.9969   1.932E-01   0.3129   0.4000   1.268E-15   2.82184610E-02   4.22052055E-04
   21220       4062.17    13.0802   1.932E-01   0.3134   0.4000   1.227E-15   2.82184306E-02   4.22049980E-04
   21240       4066.03    13.0657   1.932E-01   0.3101   0.4000   1.217E-15   2.82183977E-02   4.22048110E-04
   21260        4069.9    13.0800   1.932E-01   0.3098   0.4000   1.132E-15   2.82183621E-02   4.22046477E-04
   21280       4073.76    13.1971   1.932E-01   0.2991   0.4000   1.234E-15   2.82183240E-02   4.22045110E-04
   21300       4077.63    13.1096   1.932E-01   0.2888   0.4000   1.189E-15   2.82182833E-02   4.22044030E-04
   21320       4081.35    14.2094   1.932E-01   0.2781   0.4000   1.128E-15   2.82182419E-02   4.22043272E-04
   21340       4085.22    13.1178   1.932E-01   0.2679   0.4000   1.192E-15   2.82181967E-02   4.22042779E-04
   21360       4089.08    13.0164   1.932E-01   0.2803   0.4000   1.166E-15   2.82181496E-02   4.22042577E-04
   21380       4092.94    13.0677   1.932E-01   0.2880   0.4000   1.184E-15   2.82181006E-02   4.22042651E-04
   21400       4096.81    12.9745   1.932E-01   0.2966   0.4000   1.168E-15   2.82180500E-02   4.22042978E-04
   21420       4100.67    13.0416   1.932E-01   0.3142   0.4000   1.264E-15   2.82179981E-02   4.22043532E-04
   21440       4104.54    13.2510   1.932E-01   0.3128   0.4000   1.200E-15   2.82179453E-02   4.22044284E-04
   21460        4108.4    14.1383   1.932E-01   0.3361   0.4000   1.162E-15   2.82178919E-02   4.22045208E-04
   21480       4112.13    13.8283   1.932E-01   0.3380   0.4000   1.215E-15   2.82178400E-02   4.22046236E-04
   21500       4115.99    13.6755   1.932E-01   0.3279   0.4000   1.249E-15   2.82177861E-02   4.22047418E-04
   21520       4119.85    12.8407   1.932E-01   0.3296   0.4000   1.209E-15   2.82177323E-02   4.22048690E-04
   21540       4123.72    13.0111   1.932E-01   0.3385   0.4000   1.223E-15   2.82176788E-02   4.22050022E-04
   21560       4127.58    12.8704   1.932E-01   0.3500   0.4000   1.199E-15   2.82176260E-02   4.22051385E-04
   21580       4131.44    12.9480   1.932E-01   0.3557   0.4000   1.195E-15   2.82175741E-02   4.22052747E-04
   21600       4135.31    12.8289   1.932E-01   0.3436   0.4000   1.212E-15   2.82175233E-02   4.22054085E-04
   21620       4139.17    12.9034   1.932E-01   0.3366   0.4000   1.239E-15   2.82174739E-02   4.22055375E-04
   21640        4142.9    13.9962   1.932E-01   0.3284   0.4000   1.231E-15   2.82174279E-02   4.22056558E-04
   21660       4146.76    13.3664   1.932E-01   0.3324   0.4000   1.182E-15   2.82173818E-02   4.22057706E-04
   21680       4150.63    12.8774   1.932E-01   0.3471   0.4000   1.232E-15   2.82173377E-02   4.22058763E-04
   21700       4154.49    12.9176   1.932E-01   0.3720   0.4000   1.200E-15   2.82172953E-02   4.22059721E-04
   21720       4158.35    12.9549   1.932E-01   0.3814   0.4000   1.277E-15   2.82172547E-02   4.22060582E-04
   21740       4162.22    12.9130   1.932E-01   0.3993   0.4000   1.204E-15   2.82172154E-02   4.22061356E-04
   21760       4166.08    12.8638   1.932E-01   0.3910   0.4000   1.219E-15   2.82171771E-02   4.22062062E-04
   21780       4169.94    12.8878   5.527E-02   0.1083   0.1144   1.193E-15   2.82171397E-02   4.22062727E-04
   21800       4173.67    13.0013   1.932E-01   0.3535   0.4000   1.199E-15   2.82171041E-02   4.22063353E-04
   21820       4177.53    12.8755   1.932E-01   0.3209   0.4000   1.187E-15   2.82170677E-02   4.22064006E-04
   21840        4181.4    12.9421   1.932E-01   0.3004   0.4000   1.231E-15   2.82170316E-02   4.22064672E-04
   21860       4185.26    12.9654   1.932E-01   0.2891   0.4000   1.163E-15   2.82169959E-02   4.22065352E-04
   21880       4189.13    12.9254   1.932E-01   0.2905   0.4000   1.156E-15   2.82169604E-02   4.22066037E-04
   21900       4192.99    12.8978   1.932E-01   0.2970   0.4000   1.183E-15   2.82169248E-02   4.22066714E-04
   21920       4196.85    12.9313   1.932E-01   0.3002   0.4000   1.229E-15   2.82168888E-02   4.22067371E-04
   21940       4200.58    13.9181   1.932E-01   0.3027   0.4000   1.211E-15   2.82168535E-02   4.22067978E-04
   21960       4204.44    12.9876   1.932E-01   0.3058   0.4000   1.243E-15   2.82168160E-02   4.22068573E-04
   21980       4208.31    12.9543   1.932E-01   0.2997   0.4000   1.247E-15   2.82167775E-02   4.22069132E-04
   22000       4212.17    12.9585   1.932E-01   0.2974   0.4000   1.244E-15   2.82167378E-02   4.22069655E-04
   22020       4216.03    13.0466   1.932E-01   0.2950   0.4000   1.209E-15   2.82166969E-02   4.22070147E-04
   22040        4219.9    12.9935   1.932E-01   0.2897   0.4000   1.189E-15   2.82166547E-02   4.22070613E-04
   22060       4223.76    13.0648   1.932E-01   0.2954   0.4000   1.169E-15   2.82166115E-02   4.22071063E-04
   22080       4227.63    13.0150   1.932E-01   0.2916   0.4000   1.112E-15   2.82165672E-02   4.22071512E-04
   22100       4231.35    13.0153   1.932E-01   0.2886   0.4000   1.196E-15   2.82165235E-02   4.22071957E-04
   22120       4235.22    13.0673   1.932E-01   0.2915   0.4000   1.202E-15   2.82164772E-02   4.22072440E-04
   22140       4239.08    13.0476   1.932E-01   0.2943   0.4000   1.178E-15   2.82164299E-02   4.22072953E-04
   22160       4242.94    12.9704   1.932E-01   0.2958   0.4000   1.149E-15   2.82163815E-02   4.22073494E-04
   22180       4246.81    12.9829   1.932E-01   0.3045   0.4000   1.185E-15   2.82163319E-02   4.22074053E-04
   22200       4250.67    13.0766   1.932E-01   0.3033   0.4000   1.135E-15   2.82162810E-02   4.22074616E-04
   22220       4254.54    13.1040   1.932E-01   0.3013   0.4000   1.161E-15   2.82162287E-02   4.22075158E-04
   22240        4258.4    13.1427   1.932E-01   0.2980   0.4000   1.226E-15   2.82161751E-02   4.22075652E-04
   22260       4262.13    14.0930   1.932E-01   0.2927   0.4000   1.180E-15   2.82161220E-02   4.22076052E-04
   22280       4265.99    13.0164   1.932E-01   0.2853   0.4000   1.179E-15   2.82160658E-02   4.22076357E-04
   22300       4269.85    13.0478   1.932E-01   0.2914   0.4000   1.154E-15   2.82160085E-02   4.22076521E-04
   22320       4273.72    13.0490   1.932E-01   0.2966   0.4000   1.222E-15   2.82159503E-02   4.22076520E-04
   22340       4277.58    13.0947   1.932E-01   0.2977   0.4000   1.161E-15   2.82158916E-02   4.22076342E-04
   22360       4281.44    12.9717   1.932E-01   0.2932   0.4000   1.204E-15   2.82158327E-02   4.22075980E-04
   22380       4285.31    13.1199   1.932E-01   0.2843   0.4000   1.222E-15   2.82157739E-02   4.22075436E-04
   22400       4289.17    13.1108   1.932E-01   0.2794   0.4000   1.139E-15   2.82157154E-02   4.22074719E-04
   22420        4292.9    13.2714   1.932E-01   0.2779   0.4000   1.203E-15   2.82156596E-02   4.22073871E-04
   22440       4296.76    13.2040   1.932E-01   0.2755   0.4000   1.193E-15   2.82156025E-02   4.22072840E-04
   22460       4300.63    12.9292   1.932E-01   0.2796   0.4000   1.159E-15   2.82155463E-02   4.22071672E-04
   22480       4304.49    12.8805   1.932E-01   0.2859   0.4000   1.191E-15   2.82154912E-02   4.22070387E-04
   22500       4308.35    12.8719   1.932E-01   0.2919   0.4000   1.175E-15   2.82154373E-02   4.22069012E-04
   22520       4312.22    12.7565   1.932E-01   0.2956   0.4000   1.224E-15   2.82153845E-02   4.22067577E-04
   22540       4316.08    12.8076   1.932E-01   0.2988   0.4000   1.190E-15   2.82153330E-02   4.22066114E-04
   22560       4319.94    12.7905   5.527E-02   0.0869   0.1144   1.201E-15   2.82152828E-02   4.22064649E-04
   22580       4323.67    13.8674   1.932E-01   0.3035   0.4000   1.203E-15   2.82152358E-02   4.22063253E-04
   22600       4327.53    12.8855   1.932E-01   0.2968   0.4000   1.208E-15   2.82151884E-02   4.22061835E-04
   22620        4331.4    12.8023   1.932E-01   0.2952   0.4000   1.247E-15   2.82151424E-02   4.22060460E-04
   22640       4335.26    12.7352   1.932E-01   0.2987   0.4000   1.206E-15   2.82150976E-02   4.22059135E-04
   22660       4339.13    12.8463   1.932E-01   0.3022   0.4000   1.211E-15   2.82150540E-02   4.22057866E-04
   22680       4342.99    12.7454   1.932E-01   0.3077   0.4000   1.223E-15   2.82150116E-02   4.22056662E-04
   22700       4346.85    12.7991   1.932E-01   0.3021   0.4000   1.204E-15   2.82149703E-02   4.22055532E-04
   22720       4350.58    12.9303   1.932E-01   0.3036   0.4000   1.266E-15   2.82149317E-02   4.22054522E-04
   22740       4354.44    12.8584   1.932E-01   0.2948   0.4000   1.174E-15   2.82148930E-02   4.22053564E-04
   22760       4358.31    12.9680   1.932E-01   0.2878   0.4000   1.252E-15   2.82148557E-02   4.22052699E-04
   22780       4362.17    13.7428   1.932E-01   0.2894   0.4000   1.256E-15   2.82148198E-02   4.22051920E-04
   22800       4366.03    13.4654   1.932E-01   0.2879   0.4000   1.171E-15   2.82147853E-02   4.22051214E-04
   22820        4369.9    13.2024   1.932E-01   0.2875   0.4000   1.179E-15   2.82147520E-02   4.22050565E-04
   22840       4373.76    14.0229   1.932E-01   0.2870   0.4000   1.213E-15   2.82147199E-02   4.22049952E-04
   22860       4377.63    14.0443   1.932E-01   0.2870   0.4000   1.223E-15   2.82146889E-02   4.22049360E-04
   22880       4381.35    16.2139   1.932E-01   0.2838   0.4000   1.228E-15   2.82146602E-02   4.22048795E-04
   22900       4385.22    14.1774   1.932E-01   0.2799   0.4000   1.241E-15   2.82146316E-02   4.22048203E-04
   22920       4389.08    14.8467   1.932E-01   0.2714   0.4000   1.219E-15   2.82146043E-02   4.22047592E-04
   22940       4392.94    14.9013   1.932E-01   0.2710   0.4000   1.215E-15   2.82145784E-02   4.22046951E-04
   22960       4396.81    15.4244   1.932E-01   0.2667   0.4000   1.223E-15   2.82145540E-02   4.22046269E-04
   22980       4400.67    13.9228   1.932E-01   0.2610   0.4000   1.233E-15   2.82145309E-02   4.22045541E-04
   23000       4404.54    13.3573   1.932E-01   0.2576   0.4000   1.167E-15   2.82145093E-02   4.22044771E-04
   23020        4408.4    13.1497   1.932E-01   0.2586   0.4000   1.187E-15   2.82144891E-02   4.22043970E-04
   23040       4412.13    13.3112   1.932E-01   0.2654   0.4000   1.202E-15   2.82144710E-02   4.22043189E-04
   23060       4415.99    13.3733   1.932E-01   0.2690   0.4000   1.181E-15   2.82144537E-02   4.22042395E-04
   23080       4419.85    13.0648   1.932E-01   0.2699   0.4000   1.192E-15   2.82144379E-02   4.22041644E-04
   23100       4423.72    13.0823   1.932E-01   0.2714   0.4000   1.201E-15   2.82144237E-02   4.22040960E-04
   23120       4427.58    13.2299   1.932E-01   0.2720   0.4000   1.207E-15   2.82144110E-02   4.22040361E-04
   23140       4431.44    12.8874   1.932E-01   0.2704   0.4000   1.231E-15   2.82143998E-02   4.22039852E-04
   23160       4435.31    12.9020   1.932E-01   0.2686   0.4000   1.218E-15   2.82143900E-02   4.22039430E-04
   23180       4439.17    12.9771   1.932E-01   0.2661   0.4000   1.200E-15   2.82143816E-02   4.22039081E-04
   23200        4442.9    14.1141   1.932E-01   0.2651   0.4000   1.168E-15   2.82143749E-02   4.22038796E-04
   23220       4446.76    12.8891   1.932E-01   0.2676   0.4000   1.210E-15   2.82143692E-02   4.22038531E-04
   23240       4450.63    13.0730   1.932E-01   0.2676   0.4000   1.213E-15   2.82143649E-02   4.22038271E-04
   23260       4454.49    13.1866   1.932E-01   0.2715   0.4000   1.217E-15   2.82143618E-02   4.22037991E-04
   23280       4458.35    13.1221   1.932E-01   0.2711   0.4000   1.233E-15   2.82143597E-02   4.22037662E-04
   23300       4462.22    13.3101   1.932E-01   0.2657   0.4000   1.228E-15   2.82143584E-02   4.22037258E-04
   23320       4466.08    13.3086   1.932E-01   0.2658   0.4000   1.245E-15   2.82143577E-02   4.22036760E-04
   23340       4469.94    12.9806   5.527E-02   0.0738   0.1144   1.250E-15   2.82143575E-02   4.22036157E-04
   23360       4473.67    12.9552   1.932E-01   0.2544   0.4000   1.225E-15   2.82143574E-02   4.22035474E-04
   23380       4477.53    12.8673   1.932E-01   0.2522   0.4000   1.218E-15   2.82143574E-02   4.22034670E-04
   23400        4481.4    12.9818   1.932E-01   0.2621   0.4000   1.208E-15   2.82143573E-02   4.22033790E-04
   23420       4485.26    13.3031   1.932E-01   0.2738   0.4000   1.204E-15   2.82143569E-02   4.22032860E-04
   23440       4489.13    13.0963   1.932E-01   0.2865   0.4000   1.221E-15   2.82143563E-02   4.22031913E-04
   23460       4492.99    12.8977   1.932E-01   0.2979   0.4000   1.208E-15   2.82143554E-02   4.22030982E-04
   23480       4496.85    13.3342   1.932E-01   0.3082   0.4000   1.177E-15   2.82143541E-02   4.22030100E-04
   23500       4500.58    14.4501   1.932E-01   0.3114   0.4000   1.228E-15   2.82143526E-02   4.22029321E-04
   23520       4504.44    13.6323   1.932E-01   0.3083   0.4000   1.238E-15   2.82143506E-02   4.22028601E-04
   23540       4508.31    13.1771   1.932E-01   0.3004   0.4000   1.217E-15   2.82143482E-02   4.22027980E-04
   23560       4512.17    13.3787   1.932E-01   0.2915   0.4000   1.242E-15   2.82143452E-02   4.22027456E-04
   23580       4516.03    13.8829   1.932E-01   0.2843   0.4000   1.314E-15   2.82143417E-02   4.22027027E-04
   23600        4519.9    14.4399   1.932E-01   0.2932   0.4000   1.322E-15   2.82143373E-02   4.22026687E-04
   23620       4523.76    13.4811   1.932E-01   0.3000   0.4000   1.172E-15   2.82143322E-02   4.22026426E-04
   23640       4527.63    13.5730   1.932E-01   0.3058   0.4000   1.280E-15   2.82143263E-02   4.22026234E-04
   23660       4531.35    13.5160   1.932E-01   0.3045   0.4000   1.218E-15   2.82143197E-02   4.22026101E-04
   23680       4535.22    13.3017   1.932E-01   0.3132   0.4000   1.202E-15   2.82143119E-02   4.22026004E-04
   23700       4539.08    13.1734   1.932E-01   0.3124   0.4000   1.317E-15   2.82143032E-02   4.22025937E-04
   23720       4542.94    13.1486   1.932E-01   0.3057   0.4000   1.210E-15   2.82142936E-02   4.22025888E-04
   23740       4546.81    13.3900   1.932E-01   0.2985   0.4000   1.208E-15   2.82142831E-02   4.22025844E-04
   23760       4550.67    13.2182   1.932E-01   0.2865   0.4000   1.217E-15   2.82142715E-02   4.22025796E-04
   23780       4554.54    13.3698   1.932E-01   0.2977   0.4000   1.232E-15   2.82142588E-02   4.22025739E-04
   23800        4558.4    13.1137   1.932E-01   0.3036   0.4000   1.225E-15   2.82142447E-02   4.22025676E-04
   23820       4562.13    14.1918   1.932E-01   0.3083   0.4000   1.241E-15   2.82142296E-02   4.22025617E-04
